"Compétences Spéciales_";"Pouvoirs Polaris";"Modification de la pression";"(X)";"INT/VOL";;"Puissance du phénomène : 5 +/- modif. de réussite.
Zone d’effet : 10 mètres de diamètre +/- (10 m x modif. de réussite).
Portée : 15 mètres +/- modif. de réussite.
Durée : 5 Tours de combat +/- modif. de réussite.

La pression est augmentée ou diminuée de l’équivalent de 100 mètres de profondeur pour chaque point de puissance du phénomène, dans une zone d’effet de forme sphérique.

Si le pouvoir n’est pas contrôlé, tout ce qui se trouve dans la sphère autour du personnage subit les effets de la pression. À chaque tour, pendant toute la durée de l’effet, le MJ lance 1D10. La pression est augmentée sur un résultat pair, et réduite sur un résultat impair. Le personnage ayant libéré le phénomène subit également ses effets."
"Compétences Spéciales_";"Pouvoirs Polaris";"Modification de la température";"(X)";"INT/VOL";;"Puissance du phénomène : marge de réussite du Test (ou marge d’échec en cas de libération accidentelle).
Zone d’effet : 10 mètres de diamètre +/- (10 m x modif. de réussite).
Portée : 15 mètres +/- modif. de réussite. Durée : 5 Tours de combat +/- modif. de réussite.

La température est augmentée ou diminuée de 2 degrés pour chaque point de puissance du pouvoir, dans une zone d’effet de forme sphérique.

Si le pouvoir n’est pas contrôlé, tout ce qui se trouve dans la sphère autour du personnage subit les effets de la température. À chaque tour, pendant toute la durée de l’effet, le MJ lance 1D10. La température est augmentée sur un résultat pair, et réduite sur un résultat impair. Le personnage ayant libéré le phénomène subit également ses effets."
"Compétences Spéciales_";"Pouvoirs Polaris";"Oblitération psychique";"(X)";"INT/VOL";;"Malus au Test de Résistance au Choc : +0 +/- modif. de réussite.
Zone d’effet : 5 mètres de diamètre +/- modif. de réussite.
Portée max. du centre de la zone d’effet : 15 m +/- modif. de réussite.

Ce pouvoir vise à détruire la conscience d’une cible, et force les êtres vivants présents dans la zone d’effet à effectuer un Test de Résistance au Choc. La marge de réussite augmente le malus au Test de Résistance au Choc. Les victimes peuvent être étourdies pendant 2D6 Tours de combat, ou inconscientes pendant 2D6 minutes. Si elles tombent inconscientes, les victimes perdent un nombre de points de Volonté équivalent au modificateur d’échec obtenu lors du Test de Résistance au Choc. Si leur Volonté tombe à moins de 3, elles sont plongées dans un coma profond et quasi définitif. Seul un restructurateur moléculaire (machine généticienne), ou le pouvoir Régénération moléculaire (voir plus bas) peuvent le soigner.

Si ce pouvoir est libéré accidentellement, le personnage à l’origine de l’incident Polaris n’est pas affecté."
"Compétences Spéciales_";"Pouvoirs Polaris";"Onde de choc";"(X)";"INT/VOL";;"Nombre d’ondes de choc : 1 + modif. de réussite.
Dommages (par onde de choc) : 2D10 +/- modif. de réussite.

Ce pouvoir libère des vagues de choc concentriques qui s’étendent autour du personnage. Ces vagues dévastent tout sur leur passage. Si l’effet est contrôlé, le personnage libère un certain nombre d’ondes de choc, chacune infligeant des Dommages physiques. Ces dommages sont toutefois réduits de 2 points par mètre d’éloignement par rapport au personnage. Les vagues se succèdent à un intervalle de 3 points d’Initiative. L’effet se déplace avec le personnage. Tant qu’il n’est pas détruit, un obstacle peut bloquer ces vagues.

Si l’effet n’est pas contrôlé, le personnage doit reprendre le contrôle en réussissant un Test de Maîtrise de la Force Polaris, pour arrêter l’émission des ondes de choc. Il ne subit lui-même aucun dommage."
"Compétences Spéciales_";"Pouvoirs Polaris";"Onde de choc psychique";"(X)";"INT/VOL";;"Nombre d’ondes de choc psychiques : 1 + modif. de réussite.
Dommages additionnels de Choc (par onde de choc) : 3D10 +/- modif. de réussite.

Ce pouvoir est identique à Ondes de choc, mais il n’inflige que des Dommages additionnels de Choc. Aucun obstacle ne peut bloquer ces vagues."
"Compétences Spéciales_";"Pouvoirs Polaris";"Onde Polaris";"(X)";"INT/VOL";;"Puissance du phénomène : 1 +/- modif. de réussite.
Dommages : voir Attaque psychique, Disruption moléculaire et Pulsion électromagnétique.
Zone d’effet : 5 mètres de diamètre +/- modif. de réussite. Portée max. du centre de la zone d’effet : 15 m +/- modif. de réussite.

L’Onde Polaris est un des pouvoirs les plus puissants qui soient. Il cumule les effets des pouvoirs Attaque psychique, Disruption moléculaire et Pulsion électromagnétique. De plus, il projette dans le futur ou dans le passé tous ceux qui se trouvent dans la sphère d’effet. Le saut temporel est totalement aléatoire. Quand le pouvoir prend fin, l’onde réapparaît et renvoie les personnages à leur point de départ, au moment exact où ils ont disparu. Même contrôlé, celui qui libère cet effet ne peut le déplacer. Celui-ci est forcément centré autour du personnage, qui subit également le déplacement temporel (mais pas les autres effets). Les personnages sont transportés soit dans le futur (1-5 sur 1D10), soit dans le passé (6-10 sur 1D10). Pour déterminer l’importance du saut temporel, lancez 2D10 dans le tableau ci-dessous :
1-5 Puissance du phénomène, en heures.
6-10 Puissance du phénomène, en années.
11-14 Puissance du phénomène, en dizaines d’années.
15-17 Puissance du phénomène, en centaines d’années.
18-19 Puissance du phénomène, en milliers d’années.
20 Puissance du phénomène, en million d’années.

Les personnages restent bloqués dans le futur ou le passé pendant un certain temps déterminé par le tableau ci-dessous (il s’agit de la période qui s’écoule lors du saut temporel, dans une époque passée ou future, et non du temps pendant lequel ils disparaissent). Lancez 2D10 pour déterminer la durée du séjour :
1-5 Puissance du phénomène x 1D10 Tours de combat.
6-10 Puissance du phénomène x 1D10 minutes.
11-14 Puissance du phénomène x 1D10 heures.
15-17 Puissance du phénomène x 1D10 jours.
18-19 Puissance du phénomène x 1D10 semaines.
20 Puissance du phénomène x 1D10 mois."
"Compétences Spéciales_";"Pouvoirs Polaris";"Pacification";"(X)";"INT/VOL";;"Puissance du phénomène : 12 +/- modif. de réussite.
Zone d’effet : 5 mètres de diamètre +/- modif. de réussite.
Durée : 5 Tours de combat +/- modif. de réussite.

L’utilisateur de ce pouvoir peut modifier l’état d’esprit d’une cible, soit pour l’apaiser, soit pour la rendre folle furieuse (au choix). Tous ceux qui se trouvent dans la zone d’effet (sauf celui qui a libéré le pouvoir) doivent effectuer un Test de Volonté en opposition à la puissance du phénomène. En cas d’échec, l’utilisateur du pouvoir choisit l’effet qu’à le pouvoir sur eux. Ce pouvoir ne peut être déplacé et est toujours centré autour de celui qui l’a libéré (ce dernier n’est pas affecté). Une cible apaisée est incapable de combattre et se calme instantanément, même si on l’attaque (elle tente uniquement de se défendre). Une cible rendue folle furieuse attaque la cible la plus proche d’elle, même s’il s’agit d’un ami.

Si le pouvoir n’est pas contrôlé, chaque cible potentielle est soit apaisée (1-5 sur 1D10), soit folle furieuse (6-10 sur 1D10)."
"Compétences Spéciales_";"Pouvoirs Polaris";"Passage";"(X)";"INT/VOL";;"Durée : 5 Tours de combat +/- modif. de réussite.

Ce pouvoir crée une déchirure entre notre monde et celui du Flux Polaris. Il est possible d’emprunter ce passage pour se déplacer instantanément d’un point du globe à un autre. Le passage reste ouvert dans les deux sens pendant toute la durée de l’effet et accepte des êtres vivants de taille humaine. Si le pouvoir est contrôlé, le personnage choisit sa destination (il doit obligatoirement être allé dans cet endroit).
Par un Passage, un individu voyage au travers du Flux pour se rendre d’un point à un autre, mais cela comporte certains dangers. Tout d’abord, quand un passage s’ouvre, il y a toujours un risque qu’il permette à une créature du Flux d’entrer dans notre monde. À chaque tour, le MJ lance 1D10. S’il obtient un 1, une créature apparaît. Lancez alors 2D10 sur la table suivante :
1-15 Bête du flux.
16-17 Mangeur d’esprit.
18-19 Masse de destruction.
20 Entité (voir Le Flux Polaris, page 265).

La créature aura une puissance égale à 2D10 et restera pendant 1D10 Tours de combat.
Enfin, chaque personnage qui utilise le Passage peut se perdre physiquement dans le Flux. Il faut effectuer un Test de Volonté pour éviter cela. Si le pouvoir est contrôlé, l’utilisateur gagne pour ce Test un bonus égal à son modificateur de réussite. Tout individu échouant à ce Test de Volonté se perd dans le Flux. Il faut alors lancer 2D10 pour savoir ce qui lui arrive :
2-11 Réapparaît à l’endroit où s’est ouvert le passage 1D10 minutes plus tard.
12-15 Possédé.
16-17 Prisonnier de l’Autre (voir Prescience).
18-19 Réapparaît n’importe où dans le monde.
20 Perdu à jamais (il peut être récupéré par un personnage se plongeant délibérément dans le Flux).

Un personnage possédé peut réapparaître tout à fait normalement comme si rien ne s’était passé (1-5 sur 1D10) ou 1D100 minutes plus tard (6-10 sur 1d10). Tout individu empruntant un Passage peut volontairement choisir de se plonger physiquement dans le Flux Polaris. La possession, la plongée dans le Flux et la récupération d’un personnage perdu dans le Flux sont détaillées dans la section Le Flux Polaris, page 265.

Si le pouvoir n’est pas contrôlé, la destination est totalement inconnue (remarquez qu’il suffit de ne pas s’engouffrer dans le passage pour ne pas prendre de risques)."
"Compétences Spéciales_";"Pouvoirs Polaris";"Perception de la réalité";"(X)";"INT/VOL";;"Malus aux actions : -1 - modif. de réussite.
Zone d’effet : 5 mètres de diamètre +/- modif. de réussite.
Portée max. du centre de la zone d’effet : 15 m +/- modif. de réussite.
Durée : 5 Tours de combat +/- modif. de réussite.

La réalité semble distordue sous l’effet de cette perturbation. Les distances ne sont plus estimables, les sens sont perturbés, etc. Pendant toute la durée du pouvoir, toutes les actions effectuées dans la sphère d’effet subissent un malus."
"Compétences Spéciales_";"Pouvoirs Polaris";"Prescience";"(X)";"INT/VOL";;"Ce pouvoir permet d’entrevoir un avenir proche. En se concentrant sur une action, un individu, un événement, un lieu, etc., on peut percevoir une image très floue du futur (en cas de déclenchement involontaire, c’est au MJ de déterminer à quoi ou à qui se rapportera cette vision). Un personnage qui utilise ce pouvoir se retrouve plongé dans la Force Polaris, et son esprit ne fait plus qu’un avec l’océan et les mammifères marins. Ce phénomène est une expérience à la fois magnifique et terriblement inquiétante, dans un univers où la présence sinistre de « l’Autre », une entité mystérieuse qui hante le Polaris, est omniprésente.
Avant de faire le Test, le joueur doit choisir une unité de temps, qui déterminera le modificateur de Difficulté :
• Seconde : +0
• Tour de combat : -3
• Minute : -5
• Heure : -7
• Jours : -10
À l’issue du Test, l’utilisateur du pouvoir peut entrevoir le futur, jusqu’à un nombre d’unités de temps équivalent à sa marge de réussite. Si ce pouvoir n’est pas contrôlé, lancez 1D10 dans la table suivante pour déterminer la portée de la vision :
1-2 1D100 secondes.
3-4 1D100 tours.
5-6 1D100 minutes.
7-8 1D100 heures.
9-10 1D100 jours.

Ce pouvoir dure un nombre de Tours de combat égal à la moitié du niveau de maîtrise du personnage dans la Compétence Prescience. L’utilisation du pouvoir permet surtout de ressentir des impressions, des sentiments ou des sensations, et non des images vraiment précises. Ainsi, on percevra plutôt une impression vague de danger, plutôt que la nature exacte du danger. Plus la période visée est lointaine, plus les visions seront floues. Néanmoins, le joueur peut sacrifier quelques points de sa marge de réussite pour obtenir plus de détails : son personnage verra donc moins loin dans le futur, mais sa vision sera plus précise. À titre indicatif, le meneur de jeu peut par exemple ajouter un détail - tout en restant relativement vague - pour chaque tranche de 2 points sacrifiée.
Sur une Catastrophe (que le pouvoir soit déclenché volontairement ou non), il y a toujours 1 chance sur 20 (1 sur 1D20) d’embrasser le futur dans sa totalité. Cela est généralement terrible pour le malheureux qui doit effectuer un Test d’Intelligence. Le modificateur de réussite de ce jet déterminera le nombre de points de Volonté et d’Intelligence PERDUS par le personnage… En effet, il aura eu pleinement conscience des choses qu’il a vues, bien qu’il soit ensuite incapable de s’en souvenir. Si le Test d’Intelligence est raté, la victime perd connaissance pendant 1D10 heures. Son Intelligence et sa Volonté tombent à 1 et se régénéreront au rythme de 1 point toutes les heures.
Enfin, une personne utilisant ce pouvoir peut avoir à affronter l’Autre (voir Les Entités, dans Le Flux Polaris, page 266). Ce dernier a une chance sur 20 d’intervenir (1 sur 1D20). Dans ce cas, l’utilisateur ressentira une présence terriblement angoissante. Il subira immédiatement une attaque psychique, et devra remporter un Test de Volonté en opposition à une Volonté de 20. Le modificateur de réussite du vainqueur réduit alors temporairement la Volonté de l’opposant. Si le personnage réussit le Test d’opposition, il peut alors se désengager et reprendre conscience sans autre effet secondaire. Sinon, le duel continue, par le biais d’autres Tests d’opposition. Si la Volonté du personnage tombe à moins de 3, celui-ci se retrouve prisonnier de l’Autre. Ce dernier peut choisir de le détruire (on refait un duel, la victime peut donc avoir une autre chance de reprendre conscience), de l’emprisonner (la victime est plongée dans le coma), ou de la manipuler (la victime est sous la domination de l’Autre. Elle peut, chaque jour, effectuer un Test de Volonté, avec un malus de -20, qui est toutefois réduit d’1 point par semaine. Une réussite permet de se libérer de la domination de l’Autre)."
"Compétences Spéciales_";"Pouvoirs Polaris";"Prison mentale";"(X)";"INT/VOL";;"Puissance du phénomène : 12 +/- modif. de réussite.
Zone d’effet : 5 mètres de diamètre +/- modif. de réussite.

L’effet de ce pouvoir s’attaque à l’esprit de tout ce qui se trouve dans une sphère autour du personnage. Le pouvoir se libère instantanément mais ses effets peuvent se prolonger dans le temps. La victime doit faire un Test de Volonté en opposition à la puissance du phénomène. Si elle obtient la meilleure marge de réussite (ou en cas d’égalité), rien ne se passe. Si elle échoue, son esprit est emprisonné dans le Flux pendant un nombre de Tours égal à la marge de réussite du phénomène. Pire, à la fin du temps d’emprisonnement, il faut refaire le Test d’opposition, mais la puissance du phénomène est réduite d’1 point. Quand un personnage est victime de ce pouvoir, son esprit est emprisonné dans son propre corps. Il ne perçoit plus son environnement et ne peut plus contrôler son organisme. Son corps est inerte tant qu’il est sous l’effet de sa prison mentale.

Si ce pouvoir n’est pas contrôlé, il affecte également celui qui le libère."
"Compétences Spéciales_";"Pouvoirs Polaris";"Pulsion électromagnétique";"(X)";"INT/VOL";;"Attaque IEM : le malus au Test de panne est égal au modif. de réussite.
Zone d’effet : 100 mètre de diamètre +/- (100 m x modif. de réussite).
Portée : 100 mètres +/- (100 m x modif. de réussite).

Ce pouvoir permet de libérer une onde électromagnétique dans la zone d’effet. Il faut effectuer un Test de panne pour tous les appareils électroniques (voir le chapitre Équipement, page 273)."
"Compétences Spéciales_";"Pouvoirs Polaris";"Régénération moléculaire";"(X)";"INT/VOL";;"Zone d’effet (libération accidentelle) : 5 mètres de diamètre +/- modif. d’échec.

Ce pouvoir permet de régénérer des tissus endommagés. L’utilisation la plus commune de ce pouvoir est le soin des dégâts permanents (dus par exemple à une Désintégration moléculaire ou une Oblitération psychique). Dans ce cas, on utilise ce pouvoir comme un pouvoir de guérison normal, mais il ne peut être utilisé QUE pour soigner des dégâts permanents (voir Guérison moléculaire ou Guérison psychique).
Ce pouvoir permet aussi de ralentir le vieillissement. Chaque année, l’utilisateur peut tenter de neutraliser le vieillissement de l’année écoulée. S’il réussit son Test de Régénération moléculaire, son corps n’a pas vieilli ; s’il échoue, il vieillit normalement ; s’il obtient un échec critique, il vieillit d’1 an supplémentaire. Le Test subit toutefois un malus d’une valeur égale à l’âge du personnage divisé par 5 (par exemple -7 à 35 ans).

La libération incontrôlée de ce pouvoir peut avoir des effets dramatiques. En effet, les volutes d’énergie qui s’échappent de l’utilisateur peuvent être soit bleutées (tout va bien, les personnages bénéficient d’une régénération normale), soit rougeâtres (et là, il y a un problème). Dans ce dernier cas, toute personne et toute chose dans la zone d’effet subit l’équivalent d’une Désintégration moléculaire (le bonus aux dommages est égal au modificateur d’échec de l’individu à l’origine de l’incident Polaris), qui crée des blessures permanentes…"
"Compétences Spéciales_";"Pouvoirs Polaris";"Sensibilité psychique";"(X)";"INT/VOL";;"Zone d’effet : 15 mètres de diamètre +/- (10 m x modif. de réussite).
Durée : 5 Tours de combat +/- modif. de réussite.

Ce pouvoir permet de localiser les êtres vivants dans un certain rayon. Le personnage peut effectuer un Test de Compétence pour savoir s’il détecte ou non un être vivant. Le Test est modifié par la différence entre l’Attribut Volonté de l’utilisateur et l’Attribut Volonté de la cible. De plus, l’utilisateur bénéficie d’un bonus à tous ses Tests de Perception, égal à son modificateur de réussite.

Si le pouvoir n’est pas contrôlé, il parasite tous les modes de perception des individus situés dans la zone de détection (y compris le personnage), qui subissent une pénalité à toutes leurs actions, égale au modificateur d’échec."
"Compétences Spéciales_";"Pouvoirs Polaris";"Siphon d'énergie";"(X)";"INT/VOL";;"Zone d’effet : 15 mètres de diamètre +/- (10 m x modif. de réussite).
Portée max. du centre de la zone d’effet : 15 m +/- modif. de réussite.
Durée : 5 Tours de combat +/- modif. de réussite.

Ce pouvoir annule toute énergie dans la zone d’effet, pendant toute la durée du phénomène."
"Compétences Spéciales_";"Pouvoirs Polaris";"Sonscan";"(X)";"INT/VOL";;"Puissance du phénomène : 10 +/- modif. de réussite.
Zone d’effet : 15 mètres de diamètre +/- (10 m x modif. de réussite).
Durée : 5 Tours de combat +/- modif. de réussite.

Ce pouvoir permet de localiser et d’analyser plusieurs cibles dans un certain périmètre. Le joueur peut effectuer un Test avec un niveau équivalent à la puissance du phénomène. En cas de réussite, il localise les cibles présentent dans le périmètre, sa marge de réussite indiquant la précision de son analyse.

Si le pouvoir n’est pas contrôlé, il parasite tous les modes de perception des individus situés dans la zone de détection (y compris le personnage), qui subissent une pénalité à toutes leurs actions, égale au modificateur d’échec."
"Compétences Spéciales_";"Pouvoirs Polaris";"Sphère de gravité";"(X)";"INT/VOL";;"Puissance du phénomène : 12 +/- modif. de réussite.
Durée : 5 Tours de combat +/- modif. de réussite.
Zone d’effet : 15 mètres de diamètre +/- modif. de réussite.

Ce pouvoir crée autour du personnage une sphère de gravité attirant vers elle tout ce qui se trouve dans la zone d’effet. Tout objet dont le poids est inférieur ou égal à (puissance du phénomène x 10 kg) se rapproche du personnage. Les êtres vivants peuvent résister à la force d’attraction en réussissant un Test de Force en opposition contre la puissance du phénomène. S’ils réussissent, ils peuvent s’éloigner d’une distance maximale égale à leur modificateur de réussite. Le Test doit être refait à chaque Tour de combat. Pour les objets, la vitesse d’attraction en mètres par Tour est égale à la différence entre le poids de l’objet et la puissance du phénomène (en dizaines de kg). Toute personne se trouvant sur la trajectoire d’un corps attiré risque de subir entre 1 et 3D10 points de Dommages physiques, selon la vitesse et le poids de l’objet (un Test de Coordination permet d’éviter ça). Le personnage utilisant le pouvoir peut annuler l’attraction sur tout ce qui se trouve à moins d’1 mètre de lui.

Si le pouvoir n’est pas contrôlé, il n’arrête rien du tout et peut se retrouver écrasé par tout ce qui a été attiré. Dans ce cas, non seulement il subit les dommages des objets qui le heurtent mais en plus, à chaque Tour, la base des dommages est augmentée d’1 point à cause de l’écrasement."
"Compétences Spéciales_";"Pouvoirs Polaris";"Sphère de répulsion organique";"(X)";"INT/VOL";;"Puissance du phénomène : 12 +/- modif. de réussite.
Durée : 5 Tours de combat +/- modif. de réussite.
Zone d’effet : 5 mètres de diamètre +/- modif. de réussite.

Ce pouvoir crée autour du personnage une sphère qui empêche tout élément organique d’approcher. Toute créature organique tentant d’y pénétrer doit réussir un Test de Force en opposition à la puissance du phénomène. Si elle réussit son jet, elle peut avancer d’une distance maximale égale à son modificateur de réussite. Toute créature organique se trouvant dans la sphère au moment où le pouvoir est utilisé n’est pas affectée.

Si le pouvoir n‘est pas contrôlé, toute créature organique se trouvant entre le personnage et la limite du périmètre d’effet est violemment projetée hors de la sphère (à traiter comme une chute). Si une créature organique est coincée par un obstacle qui l’empêche de quitter la zone d’effet, elle subit 2D10 points de Dommages physiques dus à l’écrasement par Tour de combat."
"Compétences Spéciales_";"Pouvoirs Polaris";"Sphère temporelle";"(X)";"INT/VOL";;"Puissance du phénomène : 5 +/- modif. de réussite.
Durée : 5 Tours de combat +/- modif. de réussite.
Zone d’effet : 5 mètres de diamètre +/- modif. de réussite.

Ce pouvoir crée une sphère isolant ce qui se trouve dedans de ce qui se trouve à l’extérieur. En fait, le temps s’écoule différemment à l’intérieur de la sphère et à l’extérieur, plus vite ou moins vite, au choix du personnage. Rien ne peut franchir la barrière de la sphère pendant que le pouvoir agit. Si le temps passe plus vite à l’intérieur, le nombre de Tours qui se seront écoulés dans la sphère sera égal à la puissance du phénomène pour chaque Tour écoulé à l’extérieur. Si le temps passe moins vite à l’intérieur, le nombre de tours qui se seront écoulés à l’extérieur sera égal à la puissance du phénomène pour chaque tour écoulé dans la sphère. La durée de l’effet est comptée en fonction du passage du temps le plus lent. Il est impossible de se déplacer avec la sphère."
"Compétences Spéciales_";"Pouvoirs Polaris";"Sphère de terreur";"(X)";"INT/VOL";;"Puissance du phénomène : 12 +/- modif. de réussite.
Durée : 5 Tours de combat +/- modif. de réussite.
Zone d’effet : 5 mètres de diamètre +/- modif. de réussite.

Ce pouvoir crée autour du personnage une sphère qui oblige toute créature qui y entre (amie ou ennemie) à réussir un Test de Volonté en opposition à la puissance du phénomène. En cas d’échec, la victime est terrorisée pendant 1D10 Tours."
"Compétences Spéciales_";"Pouvoirs Polaris";"Télékinésie";"(X)";"INT/VOL";;"Puissance du phénomène : 12 +/- modif. de réussite.
Durée : 5 Tours de combat +/- modif. de réussite.
Zone d’effet (libération accidentelle) : 5 mètres de diamètre +/- modif. d’échec.

Ce pouvoir permet de déplacer des objets par la pensée. La « Force télékinétique » du personnage est égale à la puissance du phénomène, et est comparable à l’Attribut Force d’un individu. Ce potentiel peut être utilisé pour déplacer ou soulever des objets, comme s’il s’agissait de l’Attribut Force de n’importe quel personnage. Pour effectuer une attaque avec un objet manipulé à distance, le personnage doit effectuer un nouveau Test de Télékinésie. Même chose pour des manipulations délicates, mais le MJ est libre de lui imposer des malus en fonction de la difficulté de sa tâche (notez qu’utiliser une arme à feu est une manipulation jugée délicate…). Tous les équipements des personnages qui ne sont pas bien accrochés peuvent être arrachés. On peut arracher un objet des mains d’un individu mais, dans ce cas, il faut effectuer un Test en opposition entre la puissance du phénomène et la Force du personnage tenant l’objet. Un personnage peut tenter de dépasser les limites de son potentiel télékinétique, mais il doit alors effectuer un Test de Résistance au Choc avec un malus égal au nombre de points supérieurs à son niveau de Force télékinétique.

Si l’effet n’est pas contrôlé, ce pouvoir est dévastateur. Pendant toute la durée du phénomène, tous les objets qui se trouvent autour du personnage dans la zone d’effet et dont le poids peut être déplacé par le niveau de Force équivalent à la puissance du phénomène se mettent à voler dans tous les sens. Toute personne se trouvant dans la zone subit entre 1 et 3D10 points de Dommages physiques. Les victimes peuvent tenter d’esquiver les objet par des Tests de Coordination."
"Compétences Spéciales_";"Pouvoirs Polaris";"Téléportation";"(X)";"INT/VOL";;"Puissance du phénomène : 12 +/- modif. de réussite.
Zone d’effet : 5 mètres de diamètre +/- modif. de réussite.
Portée : 30 mètres +/- (10 m x modif. de réussite).

Ce pouvoir permet de téléporter un personnage ou un objet d’un poids égal à (puissance du phénomène x 10 kg), et se trouvant dans la zone d’effet. Un personnage qui contrôle le phénomène peut choisir la direction. Un personnage téléporté dans un objet ou un mur réapparaît à côté. Par contre, on peut tout à fait téléporter quelqu’un sous l’eau.

Si l’effet n’est pas contrôlé, la direction est déterminée aléatoirement par un jet d’1D10 (1 : haut, 2 : bas, 3 : est, 4 : ouest, 5 : nord, 6 : sud, 7 : nord-est, 8 : sud-est, 9 : sud-ouest, 10 : nordouest)."
"Compétences Spéciales_";"Pouvoirs Polaris";"Tempête du Flux";"(X)";"INT/VOL";;"Dommages physiques : 2D10 +/- modif. de réussite.
Zone d’effet : 15 mètres +/- (10 m x modif. de réussite).
Durée : 5 Tours de combat +/- modif. de réussite.

Une tempête du Flux est généralement signe de désastre. Ce pouvoir crée de terribles perturbations dans le Flux, qui se matérialisent dans la réalité par un maelström, aussi bien sous l’eau qu’à l’air libre. Autour du personnage libérant l’effet, le maelström s’étend sur un rayon dépendant de la puissance du phénomène. Le personnage est à l’abri (même si le pouvoir n’est pas contrôlé) ainsi que tous ceux qui se trouvent dans un rayon de 1 mètre autour de lui. L’effet commence par un tourbillon de vapeurs sombres qui se mettent à tourner tout autour du personnage, puis des éclairs frappent tout ce qui se trouve dans la zone d’effet. Chaque cible potentielle doit réussir à chaque Tour un Test de Chance. Si ce Test est raté, un éclair la frappe de plein fouet en infligeant des Dommages physiques. De plus, l’éclair inflige des dommages à tout ce qui se trouve autour du point d’impact. Les dégâts sont réduits de 2 points par mètre d’éloignement."
"Compétences Spéciales_";"Pouvoirs Polaris";"Tourbillon";"(X)";"INT/VOL";;"Puissance du phénomène : 10 +/- modif. de réussite.
Portée : 100 mètres +/- (100 m x modif. de réussite).

Ce pouvoir crée un siphon (voir le chapitre L’univers sousmarin, page 69) de taille égale à la puissance du phénomène, en mètres. Il n’est pas centré autour du personnage et apparaît dans les mêmes conditions qu’un siphon normal. Un personnage qui le contrôle peut déplacer le centre du phénomène.
Attention ! Ce pouvoir ne permet pas de contrôler un siphon formé naturellement."
"Compétences Spéciales_";"Pouvoirs Polaris";"Tourbillon de la mort";"(X)";"INT/VOL";;"Dommages physiques : 2D10 +/- modif. de réussite.
Zone d’effet : 5 mètres +/- modif. de réussite.
Déplacement : 5 mètres +/- modif. de réussite.
Durée : 5 Tours de combat +/- modif. de réussite.

Ce pouvoir crée un tourbillon d’énergie crépitante noire, qui se déplace plus ou moins rapidement. Tout ce qui entre en contact avec ce phénomène subit des Dommages physiques. Aucune armure ne protège contre cet effet. Si l’effet n’est pas contrôlé, la direction est déterminée aléatoirement par un jet d’1D10 (1-2 : ne bouge pas, 3 : est, 4 : ouest, 5 : nord, 6 : sud, 7 : nord-est, 8 : sud-est, 9 : sud-ouest, 10 : nord-ouest)."
"Compétences Spéciales_";"Pouvoirs Polaris";"Vortex psychique";"(X)";"INT/VOL";;"Puissance du phénomène : 12 +/- modif. de réussite.
Zone d’effet : 5 mètres +/- modif. de réussite.
Portée max. du centre de la zone d’effet : 15 m +/- modif. de réussite.
Durée : 5 Tours de combat +/- modif. de réussite.

Un Vortex est une déchirure dans la réalité, donnant directement sur l’univers du Flux. Quand il se crée, toutes les créatures vivantes se trouvant dans la zone d’effet du Vortex doivent effectuer un Test de Volonté en opposition à la puissance du phénomène. Si la victime obtient la plus haute marge de réussite, elle peut tenter de fuir le périmètre dangereux. Dans le cas contraire, elle perd autant de points de Volonté que le modificateur de réussite obtenu par le phénomène. Elle peut toutefois encore tenter de quitter le périmètre dangereux si sa Volonté n’est pas tombée à 3 ou moins. Si elle y parvient, elle récupère tous ses points de Volonté. Si la Volonté d’un personnage tombe à 3 ou moins, son esprit est aspiré dans le Flux. L’esprit est perdu à jamais, sauf si d’autres tentent de le récupérer (voir Le Flux Polaris, page 265).

Si l’effet n’est pas contrôlé, le vortex apparaît à 1D10 mètres du personnage dans une direction aléatoire."
"Compétences Spéciales_";"Pouvoirs Polaris";"Vortex physique";"(X)";"INT/VOL";;"Puissance du phénomène : 10 +/- modif. de réussite.
Zone d’effet : 5 mètres +/- modif. de réussite.
Portée max. du centre de la zone d’effet : 15 m +/- modif. de réussite.
Durée : 5 Tours de combat +/- modif. de réussite.

Le Vortex physique est identique au Vortex psychique, mais il aspire la matière. Les êtres vivants peuvent tenter de résister, en effectuant un Test de Force en opposition à la puissance du phénomène. Si une victime potentielle obtient la meilleure marge de réussite, elle peut avancer d’un nombre de mètres équivalent à son modificateur de réussite. Si c’est le Vortex qui obtient la plus haute marge, la victime est attirée vers la déchirure, d’un nombre de mètres égal au modificateur de réussite du phénomène. Si une victime s’accroche à quelque chose, on soustrait la Force du personnage à la puissance du phénomène avant d’effectuer le Test décrit ci-dessus. Mais si la victime remporte le duel, elle ne peut se déplacer qu’en s’accrochant à autre chose, et donc mètre par mètre. Pour les objets et les créatures inconscientes, le Vortex est capable de déplacer 10 kg par point de puissance."
